"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","CD8-APC","CD7-APCH7","HLADR-AF700","CD11-PerCPCy55","CD38-BUV395","CD34-BUV563","CD4-BUV661","CD5-BUV737","CD15-BV421","CD3-BV480","Live_Dead Yellow","CD44-BV786","GFP","CD13-PE","CD33-PECF594","CD1a-PECy7","Time"
15108.1,14495.2,90985.6,17790.8,17736.9,75982.2,-58.4528,1362.06,7020.88,799.245,259.09,2755.96,324.134,1281.4,888.272,907.823,25.4979,1994.36,38.224,2678.17,1017.62,1975.14,1.64785
15056.3,14357.7,90080,18278.3,18078,75754.4,-85.5486,1119.96,6145.91,941.793,284.19,2687.04,331.851,1007.49,976.105,971.356,11.9867,1895.48,62.434,2918.88,698.311,1806.58,1.65094
14907.8,14303.3,90543.8,18540.3,18387.7,77623,42.9047,1403.35,6606.89,1019.96,250.998,3124.18,301.306,941.924,985.152,1116.82,75.2913,1888.76,64.224,2894.64,834.307,2369.75,1.65997
14425.2,13713.1,89404.7,13130.1,12956.1,73250.8,60.2639,1262.95,6706.17,1180.12,277.813,2692.98,303.538,1163.84,774.726,982.979,57.2138,1677.11,45.3343,2544.24,802.857,1891.4,1.6753
14984.6,14204,90919.3,17325.3,17021.9,76770.8,-28.723,1220.85,7205.3,1154.45,307.097,2806.5,224.63,1139.82,816.375,1034.7,159.686,2010.03,43.2632,2426.91,919.876,2156.22,1.67703
14850.4,13947.8,93120,17374.8,16999.8,75817.7,85.646,1286.27,6523.97,1018.05,250.162,2718.07,294.505,1436.39,759.894,807.565,99.1993,1730.35,59.3745,2512.39,956.227,2107.37,1.67789
14371.4,13556.6,90227.8,17105.1,16698.3,77487.5,-169.256,1220.88,6677.84,1046.55,307.015,2821.87,304.597,1311.72,927.582,1085.8,29.5515,1672.51,110.807,2440.09,573.41,1805.81,1.68041
15199.3,14541.4,90542.4,17744.2,17542.4,75772.2,-31.3929,1338.09,6950.17,1018.28,300.752,2648.19,310.101,1191.14,951.231,979.674,13.0213,1909.03,35.6775,2712.51,667.815,2121,1.68447
14455,13672,91229.2,16933.1,16725.2,75739.1,1.44325,969.928,5788.89,868.314,300.375,3352.62,363.02,1136.91,1093.35,1039.43,189.861,1452.67,-15.5506,2126.49,603.36,1828.97,1.69295
14113.1,13430.9,90921.9,16917.2,16804.3,76277.9,10.5537,1296.34,7210.81,1163.12,268.083,3217.48,291.922,1449.38,897.137,853.218,-13.0733,1926.13,46.9419,2533.26,807.534,1832.14,1.69313
14691.5,14169.5,89749.8,17816.7,17595.2,75782.1,-26.9796,1246.65,6418.27,948.752,213.743,2371.55,308.793,1148.53,842.514,966.115,-6.21972,1895.61,12.391,2664.33,995.886,2249.82,1.69331
15601.5,14859.7,91025.8,17489.4,17286.1,75895.2,27.5561,1533.96,7841.92,967.093,343.687,3331.62,300.483,1730.05,878.833,1071.1,-15.2826,2176.24,69.1148,3189.8,872.184,2296.4,1.69397
14193.4,13474.1,90620.5,16938.5,16769.7,75514.5,19.103,1125.4,6108.83,1169.16,241.875,2727.53,387.054,1207.77,831.585,1060.38,121.753,1560.96,46.4998,2535.34,887.742,2014.5,1.69825
14301.5,13651.5,90054.4,17007.2,16802,75944.1,-155.459,1324.73,6264.69,1260.08,278.412,3092.63,394.049,1340.66,787.531,960.355,75.489,1654.19,72.8066,2654.85,539.956,1663.79,1.69856
15083,14386.4,90705.1,17870.4,17706.9,76125.9,-81.3587,1361.99,6925.17,1156.03,270.534,2893.68,515.338,935.885,928.228,992.669,44.7963,2044.62,-1.33599,2460.68,607.795,1779.41,1.70187
14475.2,13934.8,89987.4,17080.8,16958,74071,-80.9578,1450.4,6472.04,1191.44,250.872,2820.49,386.21,1249.49,888.49,986.473,88.5045,1692.31,32.7454,2403.73,885.022,1767.62,1.70205
14917.6,14193.7,91633.5,17561.1,17524.1,74052.8,-17.4203,1339.61,7418.03,897.414,277.315,2891.64,368.553,1109.6,930.155,970.563,162.631,1893.47,64.308,2711.31,761.373,2009.07,1.70366
14869.7,14294.5,90219.3,17470,17442.5,76028.6,14.9072,1058.2,6556.53,1055.19,295.12,4005.57,325.687,1634.36,1118.82,1264.28,49.6305,1592.55,31.806,2662.55,756.092,2074.93,1.70746
14785.1,14144.9,89999.7,17709.6,17617.4,74249.9,48.0817,1284.58,6694.75,823.787,256.103,3220.93,366.926,1553.73,942.509,1085.41,183.483,2107.01,36.4696,2412.71,1004.29,2009.28,1.71047
15361.2,14583.8,91194.7,17581.9,17658.4,74159.8,-59.4285,1461.71,6790.29,922.585,330.562,3022.17,300.518,1243.95,856.512,995.306,102.404,2190.86,36.0176,2639.83,905.691,2150.64,1.71229
14563.5,13939.5,90283.7,17185.1,17113.1,74195.3,-21.1166,1453.24,7197.54,1069.64,229.732,2947.62,277.344,1455.31,765.635,990.184,121.124,1966.41,30.6489,2581.43,847.772,1910.02,1.71337
19847.4,18684.6,97196.9,19350.7,19097.7,76907.2,-27.3383,1505.22,7439.37,1034.72,378.785,3630.63,312.009,1601.9,962.998,1199.59,58.953,2392.22,67.8132,2799.4,948.868,2174.84,1.71823
14455,13767.9,91118.5,17295.7,17089.4,73878.3,33.5045,940.358,6597.12,1186.31,225.952,3161.54,237.07,1304.88,858.539,964.938,68.28,1634.34,38.3591,2310.52,773.997,1688.8,1.71861
22830.3,21157.3,100733,21777.4,20626.6,81249.6,-89.5669,1322.38,7964.87,1180.01,354.497,4047.03,646.852,1892.89,1156.71,1360.29,100.819,2076.11,-1.58797,2916.01,807.595,2250.47,1.71974
14862.2,14289,90274.6,17572.1,17484,76470.5,-75.4439,1112.8,6841.5,1009.92,242.078,2844.42,382.749,1233.78,902.39,931.147,75.5588,1610.41,0.970794,2386.08,577.573,1740.56,1.72001
15288.7,14662.8,91352.9,17861.2,17730.3,76122.7,-29.4014,1182.8,6629.41,890.098,277.029,2779.97,411.556,1046.53,974.378,1006.42,28.5241,1847.59,65.859,2416.65,707.373,1901.06,1.7263
15026.9,14370.8,90092.2,18323.8,18192.1,76323.7,-82.9425,1376.51,7543.56,1188.85,343.074,2701.43,575.696,1272.04,1015.88,992.569,57.7749,2076.39,114.952,2827.5,894.349,2065.47,1.73121
14995.7,14304.8,91409,17945.9,17823.6,75746.3,-143.948,1223.4,6813.88,1041.23,256.467,2948.31,540.478,1419.47,973.103,1076.4,65.1876,1835.96,44.5997,2535.7,820.282,2163.86,1.74071
14276.9,13627.7,90989.5,16899.3,16819.2,75375,-17.164,953.425,6223.95,1089.43,244.896,3389.3,276.781,1436.61,822.107,1067.03,36.1818,1300.93,68.0328,1908.39,855.636,1796.33,1.74144
14388.5,13964.4,88756.3,16976.8,17093.3,74645.8,28.8863,1093.36,6628.42,943.136,335.732,2610.12,221.618,1384.84,1011.22,994.465,58.1795,2045.95,43.6661,2616.16,497.561,1844.51,1.74182
13999.9,13384.8,89697.2,18868.9,18670.9,76931.8,-69.9557,1283.65,7044.01,940.891,281.557,3297.5,253.304,1427.37,891.597,1074.26,47.67,2039.95,58.1291,2629.01,1080.32,1855.58,1.75251
