"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","CD8-APC","CD7-APCH7","HLADR-AF700","CD11-PerCPCy55","CD38-BUV395","CD34-BUV563","CD4-BUV661","CD5-BUV737","CD15-BV421","CD3-BV480","Live_Dead Yellow","CD44-BV786","GFP","CD13-PE","CD33-PECF594","CD1a-PECy7","Time"
63419.2,49568.2,129411,16411.3,13479.6,80786.1,27.7712,5143.3,511.018,65.1297,6332.17,905.258,463.221,3035.24,317.783,150.623,113.224,1469.71,70.7091,3.00797,69.7799,685.951,1.28897
61505.1,48409.8,126657,14993.7,12483.2,80798.8,-46.9445,8501.88,-121.914,254.695,2607.24,1149.07,1658.3,5767.5,256.607,81.6668,235.879,1273.91,58.9316,-215.548,48.9791,51.3697,1.31575
64085,53147.1,124546,12664.4,10856.8,76954.5,36.8173,13995.7,177.767,95.9779,2038.71,796.648,263.943,4018.07,182.564,142.752,150.772,1894.41,31.5972,19.7881,20.2816,-114.157,1.3233
57045.8,49697.4,117537,10251.5,9257.99,69669.9,224.184,8587.49,-48.0402,206.774,611.327,631.518,596.785,22469.3,136.877,132.35,181.711,7978.26,45.0557,-71.3559,228.1,54.9015,1.41852
65339.8,51717.8,127289,13625.6,11696.9,76997.2,-22.0679,18134.3,176.497,141.757,624.746,2145.23,478.534,2648.28,252.352,84.2087,132.909,2772.17,83.8156,76.6779,345.615,0.712469,1.41941
63332.1,50327,126283,16024.3,13233.6,81258.6,45.5089,12571.4,87.9304,27.3326,250.729,605.702,278.4,3067.47,393.722,114.562,152.145,3194.04,103.008,346.703,100.153,324.18,1.45262
41077.9,26589.9,131195,13179.7,9068.97,87314.6,-284.382,12222.5,33.2729,596.206,329.49,23257.5,1101.21,279.932,476.898,94.5357,497.873,4033.56,195.39,13626.8,363.153,349.723,1.4553
56465.4,48463.3,117236,10161.1,9003.6,71286.9,32.1522,8122.15,-12.4674,232.093,9772.28,723.823,54.2952,654.181,269.572,35.1111,183.444,875.503,28.2974,-55.5295,7.32871,1131.29,1.45819
55371.5,44496.4,127316,17365.1,14138.3,83561.1,102.476,13529.5,-88.943,225.972,2011.34,1641.31,482.473,1032.58,273.935,142.454,132.648,2984.73,61.918,-86.8697,157.001,-360.603,1.46338
65027.2,47947.3,136475,20468.9,16369.4,86835.1,-32.0832,8488.93,-207.453,113.824,692.142,1622.15,406.174,10014.5,297.25,233.628,368.663,5865.51,99.6268,66.7711,209.749,437.815,1.47178
69965.8,54798.6,127529,15980.5,13089.6,82949.2,15.9088,14847.6,289.582,344.001,2402.25,3015.9,191.603,5229.97,422.413,158.662,265.707,2598.13,99.5352,950.915,132.612,-221.22,1.51043
37988.2,26197.7,125258,15581.8,11636,86828.9,39.7112,22783.9,-31.3653,77.1317,1356.54,1335.82,529.957,2040.79,184.728,77.4666,171.865,5497.63,52.2215,120.723,388.566,428.756,1.52303
39381.8,30287.2,119999,25110.7,21278.6,88293.5,21.6771,13777.4,115.613,181.466,842.276,520.544,212.824,4600.58,360.049,7.5471,91.8015,1075.75,61.9997,289.266,191.928,160.571,1.53197
58505,47855.6,121515,12268,10664.6,76351.1,87.4502,14633,-326.112,286.886,1336.43,1032.3,360.808,14014,59.7135,136.664,181.239,3922.36,53.9889,-39.5933,76.5335,427.105,1.55672
61187.9,48491.4,124930,13552.3,11478.4,77114.6,145.965,16721.8,-195.248,316.749,907.94,1123.88,248.461,5288.16,325.366,78.1603,177.399,3172.37,18.2143,-110.8,249.313,-216.248,1.57779
88142.3,67187.9,134554,24509.8,19962.1,90682.8,219.273,38568.5,371.008,-127.892,2349.14,1527.69,722.708,5868.6,468.792,101.284,264.445,2822.87,93.9193,539.566,230.979,-763.868,1.5868
29377.8,26426,111059,12788.7,10082.8,82866.8,78.4296,7117.03,199.186,64.1039,4884.1,786.165,104.454,3842.08,328.079,108.631,109.405,1072.26,36.682,30.2562,230.852,216.612,1.58885
59382.9,48064.6,127968,15994.3,12809,83164.6,-207.45,4068.32,1524.76,590.586,2138.01,10118.9,938.573,13194.4,255.069,237.583,312.498,2185.2,188.242,9774.79,98.6376,271.258,1.60461
55731.6,45723,120499,11273,9850.86,73322.8,-51.8607,13583.3,183.716,121.851,2884.48,605.366,1266.5,8715.48,113.402,181.263,33.8121,2729.96,100.282,-72.9193,112.28,1454.01,1.62
49049.9,40607,121919,13772.5,11236.8,80988.6,-34.998,11518.8,1565.75,355.498,5598.97,15386.1,476.745,9683.04,206.99,180.398,275.031,2391.42,151.51,3172.88,320.655,-419.977,1.70893
47683.2,36368.9,121749,13129.3,11023.3,78950.8,42.3093,14656.5,-38.6467,-8.38211,1549.31,1030.38,345.234,5243.88,323.684,82.2265,132.667,1243.72,91.6026,89.2271,51.587,63.9051,1.72674
58525.5,45694.5,127764,15450,12760.1,80569.6,-31.6942,10912.7,32.323,351.952,7918,1017.88,68.4224,8086.78,160.23,139.189,197.734,1345.45,72.5312,10.3704,37.994,191.905,1.72872
60184.6,50581.8,124436,11288.3,9828.87,74147.7,119.784,21135.5,22.4555,312.172,2529.34,627.564,224.166,11711.6,282.64,82.0361,27.3487,2581.46,64.8628,235.01,-60.65,-135.785,1.73351
73314.2,59298.6,128454,14528.9,12486.3,76937,2943.54,17912.9,-150.52,304.395,220.71,1014.89,952.037,4627.63,307.37,166.31,196.383,7399.43,34.9284,11.7278,46.5255,-570.542,1.74567
91092.3,72342.8,132275,23007.8,18978,86819.3,-222.806,3335.4,181.326,1068.87,117.955,5242.29,1021.42,329.003,284.959,212.384,243.046,7330.27,145.206,316.622,7425.22,56.5247,1.76495
72794.3,58912.6,128626,16030.8,13860.1,79400.1,-0.648692,13337.4,-48.8087,296.682,4280.62,1113.01,468.046,11193.5,276.187,70.6711,248.194,1695.78,69.8656,-86.7703,76.8971,296.188,1.76936
64505.2,53967.9,123357,11204,9834.98,73036.5,107.864,12600.3,-84.2293,204.399,430.033,687.154,45.0107,787.14,181.714,102.571,152.839,2293.54,97.9945,-146.407,167.987,-237.949,1.78784
69257.7,55175.1,128410,14617.1,12310.4,79615.9,40.9905,13990.3,-180.759,295.857,1809.95,977.824,376.935,11197.3,269.127,72.0617,135.015,984.946,92.6093,-10.752,-30.2936,-116.504,1.79411
85288.2,65080.1,133587,18021.6,15300.4,82700.8,-25.6393,5460.41,-87.1933,394.271,988.144,2580.97,250.263,14484,12367.1,282.457,333.805,1897.05,49.5924,1911.28,243.71,-14.7604,1.80452
78988,61092.5,133926,17939.8,14760.7,83593.7,173.524,32170.5,-80.4428,23.5829,4764.87,1604.46,503.208,7798.98,328.309,107.514,177.917,2206.74,75.4445,156.484,278.951,-938.089,1.83757
83024,64552.8,133595,31699.6,25720.4,93585.4,-411.356,2197.43,8.86072,339.464,353.565,2126.09,732.153,-482.332,-1391.32,281.812,172.738,81322,123.847,5770.11,2795.69,219.019,1.86759
69864.8,56816.6,128939,14095.3,12015.5,79393.9,49.2542,11491.2,50.9675,35.1252,4066.38,1225.95,225.133,8850.78,224.152,129.682,195.619,1497.43,52.9432,-128.967,419.692,-189.536,1.87199
63659,53710.3,121680,11710.8,10308,73696.3,29.7001,17742.5,26.8426,-77.7178,2817.57,652.229,442.085,6926.35,4.41344,172.861,3.64158,2888.19,11.1722,88.0835,-78.9752,-39.5586,1.8997
65203.7,53759.4,123865,13763.3,11861,77244.9,-67.7389,10589.7,-0.729271,362.867,2688.8,984.929,389.08,11527,179.076,109.048,169.071,2496.91,143.857,58.9344,38.0332,699.577,1.9043
57572.7,47962.5,120179,10851.4,9487.09,73882.8,-24.5374,7402.99,-7.6695,417.121,5344.69,633.384,380.585,5446.08,10.1941,123.434,-51.9829,2144.95,49.5444,117.114,-141.415,1842.25,1.96591
85054.8,65456.8,133403,16877.9,13766.2,83984.1,45.8818,21212,79.1843,542.613,4126.24,1186.58,559.074,20392.8,513.784,209.139,186.41,4355.46,78.428,-9.81405,428.176,2625.35,1.97663
66988.3,50865.4,128859,18933.7,15570.2,83720.2,2.80946,21386.1,466.762,504.925,2381.24,1311.57,518.621,16317,299.576,183.373,220.704,6574.42,93.4275,1386.08,242.859,-149.059,2.00785
77853.3,63462,128608,15710.9,13326.6,80141.2,-60.5132,12613.4,-60.5524,189.686,1795.49,806.139,562.028,7743.84,421.578,92.7022,191.054,1636.94,31.7748,-96.23,95.8561,-260.054,2.02101
55921.7,46031.9,122472,15126,13026.8,78849.6,-16.784,21968.7,189.715,423.21,5605.72,1027.65,462.241,8368.62,275.614,102.437,228.668,2404.22,9.51222,404.901,172.62,-240.745,2.13964
52874.5,45569.1,119557,10565,9526.33,70015.6,13.062,12807.9,-103.572,177.426,4061.45,742.384,584.465,8263.58,213.651,66.4283,92.8644,1995.65,22.5594,4.36454,-20.922,1030.7,2.17017
67783,56777.2,125484,13583.9,11565.3,79335.2,167.039,31391.6,78.9853,203.63,3025.91,915.219,274.711,3169.16,218.687,165.767,87.2553,2379.83,60.132,438,142.331,-299.354,2.2683
53644.7,42899.8,123228,14732.6,12901.4,77020.1,52.9965,14513.4,470.816,255.069,1917.77,992.047,212.257,6567.35,360.099,145.232,146.698,3768.85,49.9776,7.72715,260.326,-146.88,2.2765
66034.1,52960.3,128419,18485.5,15331.6,84100.1,-17.9318,9281.92,-132.081,110.511,5278.6,1292.66,514.814,13045.1,584.38,30.7952,256.398,684.532,41.9018,11.5103,145.857,92.2037,2.28815
55428.7,44366,123854,12876.7,10711.1,79325.7,86.9996,17097.5,-276.182,396.696,748.692,1071.82,438.261,10098.3,323.426,68.3878,247.348,5790.32,88.4251,-24.9239,78.7969,420.076,2.36226
56855.1,47658.4,119461,10857.7,9354.67,73145.6,-132.565,6679.22,-49.9538,170.571,950.28,650.153,1856.04,8956.29,147.46,21.9818,11.517,2059.73,74.5292,55.7162,-3.78766,404.181,2.36824
59178.3,47421.5,127397,10128.2,8662.83,73162.4,-267.567,2762.4,4433.57,720.137,473.081,29217.7,1655.86,417.057,76.6686,131.232,457.286,6497.47,251.058,6413.78,455.281,125.362,2.3687
57513.7,47769.2,122160,12679.1,10903.5,77165.1,-27.3487,11967.9,70.1831,46.4083,2170.36,884.778,1018.88,4626.78,293.424,58.0737,156.255,2000.14,58.4225,-92.0218,-50.3746,111.202,2.37958
63796.1,52116.6,128346,16760.1,14092.5,83851.4,-12.8931,10577.2,61.023,390.773,2083.38,1459.38,465.476,7772.97,287.574,114.756,186.382,1060.09,104.253,990.469,110.155,-64.6439,2.41848
