FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,CD8-APC,CD7-APCH7,HLADR-AF700,CD11-PerCPCy55,CD38-BUV395,CD34-BUV563,CD4-BUV661,CD5-BUV737,CD15-BV421,CD3-BV480,Live_Dead Yellow,CD44-BV786,GFP,CD13-PE,CD33-PECF594,CD1a-PECy7,Time
39170.6,38184.8,104502,7490.54,7537.51,59447.9,5.13637,-0.301559,11.9896,-85.1368,-13.6659,-112.723,23.2085,-21.9862,7011.1822,-28.779,-63.3131,-14.1411,6800.37,7021.4501,6985.6791,6.30894,0.397896
27204.3,27192.8,97570.4,19262.6,19103.2,76235.9,-35.6774,-2.44967,-42.7007,135.541,18.725,183.907,65.156,40.105,7122.922,94.5061,104.785,-2.46581,1826.38,6972.2971,7032.163,-10.0995,0.400797
45040.7,40437.4,112288,9271.28,8825.1,66022.4,-23.4752,-4.10673,15.3788,-59.8313,1.618,186.453,124.044,4.964,6994.46861,-3.53041,11.2002,31.2157,5721.21,6951.0351,7018.9331,-19.2115,0.402561
35038.2,34463.3,102994,30242.3,28913.7,84134.3,-87.1082,-0.0251993,-64.7564,141.293,8.90705,2058.25,287.459,69.0401,7914.287,442.428,103.254,50.9289,2003.75,6691.411,6978.6748,-4.88998,0.41207
43972.9,40124.7,111269,9848.38,9511.68,66759.8,1.47313,-23.3375,-3.86334,-29.2395,-3.57293,126.577,10.6989,5.79744,7001.07636,-11.0672,-14.3135,16.29,5813.94,6965.5541,6969.4222,15.5646,0.417352
38512.8,36994.8,107003,6784.32,6811.99,59497.9,-10.3655,19.5389,5.98019,-18.8229,-33.4877,-33.3082,13.9922,-44.2207,7016.7678,0.00590235,-3.21562,2.75278,4694.41,7025.8404,6996.80666,49.2778,0.429228
53280,43625.3,119573,15342.8,13973.2,75841.7,-30.9172,25.9022,25.2515,-30.6406,-18.5023,336.076,60.4053,-21.7148,7055.5137,11.0712,12.6298,65.6975,6341.77,6943.9981,7002.92921,2.77234,0.431282
64986.6,53711.7,121090,11015.2,10146.7,70587.6,-37.612,-31.2546,-34.0696,-2.36052,6.82906,706.656,114.686,23.8455,7048.0889,-48.6704,45.357,-46.1503,7671.64,6878.18,6948.0771,8.86604,0.434575
48606.5,41621.5,117066,10913.7,10090,70367.7,-34.4667,-27.2101,6.70587,48.9397,8.87491,203.26,134.638,-54.6208,7048.8873,22.5832,14.6919,-0.087406,5357.93,6973.2388,6981.9025,32.6308,0.457058
29321.2,27777.5,103131,17694.2,17265.4,73892.1,83.0721,48.9098,-46.6366,81.2056,-24.3429,76.3401,-38.4756,38.7902,7063.3643,18.1045,36.2881,-4.25807,2819.3,7014.3315,6988.1012,-11.2279,0.476014
21400.5,20075,98053.9,43794.6,39820.6,90939.7,-42.4111,-55.5202,-64.9395,237.599,-15.1866,782.792,105.693,77.6935,7448.189,178.014,113.182,-8.97412,1575.22,6912.5471,7000.702696,3.9149,0.481855
64251.8,53193.1,121949,14727.8,13477.2,76202.6,-48.6531,-27.6009,63.0285,-118.355,65.7037,308.974,149.003,11.2062,7018.3757,16.4923,17.6483,-24.7962,9147.98,6932.3498,6995.9073,42.4932,0.482442
45824.4,42640.4,110204,7617.58,7429.67,62549.1,-24.0016,5.99209,0.500744,20.4709,-8.59752,169.66,-12.3326,17.0471,7044.7556,6.6207,16.7584,16.066,2619.07,6954.4199,7024.7529,11.1766,0.493021
34978.6,32453.3,106968,5771.99,5591.34,58959.2,-13.5766,7.63259,47.0236,-27.147,4.66827,114.976,-7.10072,-2.36928,6977.6158,-15.3191,-39.9485,-28.5257,3855.03,6989.0235,7011.5677,-7.40463,0.505941
61099.7,50645.6,121355,17837.1,16414.2,78789.9,-6.46064,-33.9276,14.3847,-11.539,-25.2418,255.914,63.1529,-1.43114,7066.5132,-18.0605,11.4132,-22.7394,10686.4,6935.8221,7008.99172,-7.51531,0.506257
32643.5,32095.6,102603,9732.48,9625.05,65730,-37.4856,-9.54617,-10.6105,-3.1737,-6.00442,-13.7237,75.4208,-38.9194,7059.3476,4.29319,-3.59143,30.6822,2965.96,6993.87798,6979.462,32.3486,0.506357
36676.4,35337.6,103257,11085.1,10790.7,68841.1,5.14938,40.3318,-11.074,19.3658,18.5879,4.12175,38.5709,-34.9169,7009.60971,-34.4954,-39.5188,-35.7119,3302.31,7036.2671,6959.7181,10.7506,0.519296
53979.2,48003.5,117345,16956.6,16174.6,74271,-16.5297,-3.12582,14.7238,-38.2142,-33.0427,54.2123,34.4349,-13.2891,7018.1562,-84.4366,-76.9129,-12.567,7997.94,7005.25728,6998.96954,-7.21143,0.521144
33556.3,32132.2,102666,13742.1,13499.7,72551.9,-33.246,12.8182,-20.0504,23.7029,-21.4604,-9.23038,18.6887,-9.41192,7019.2705,0.869501,-58.6383,-30.8015,4380.83,7010.019,6977.496,8.42843,0.532357
54983.4,45644.3,120605,14386.5,12953.4,76277.9,-2.54527,-27.4882,-8.62651,-64.5533,-2.38077,183.629,101.628,-20.298,6993.47618,-6.91425,-1.2284,21.0478,8482.24,6950.4095,6998.67915,14.1657,0.554242
25559.6,24382.9,97768.5,6899.84,6598.55,59766.2,10.6831,5.83336,7.74231,-3.23308,9.12304,116.456,28.9897,-47.9457,7070.5592,-17.9846,43.7959,-12.1738,2077.28,7006.8032,6999.000906,20.5811,0.567109
29359.9,26730.3,104382,6503.27,5983.98,61805.8,-6.7592,-1.92959,-12.5197,0.523609,-45.8861,-5.0507,-20.4839,7.22097,6951.4429,17.756,-10.2722,-12.3906,6780.77,7010.4751,6981.4389,-4.18312,0.585164
49297.9,45267.1,112112,8746.52,8370.4,63983.6,-12.934,29.4527,26.6433,-27.7023,21.4578,247.632,51.8529,5.42229,7001.56728,-3.13315,6.44816,9.50004,3310.18,6936.3636,6994.63053,-14.7732,0.60091
40358.5,35601.9,111634,8373.11,7839.28,66060.1,0.863548,2.47654,33.0289,-90.3618,-58.7329,6.55336,42.5857,-43.0648,6938.4917,38.1115,-58.5565,33.624,8442.08,6978.2649,6985.1826,7.76469,0.602482
39971.9,36120.7,111448,7038.74,6740.53,62156.7,-32.1506,-12.4207,-22.3261,-55.1495,-25.1872,87.6444,165.89,-3.89561,7056.2091,-24.4155,-24.8895,14.6444,7172.29,6973.3548,6976.7086,-16.6227,0.621537
37851.1,35575.1,108236,5490.34,5402.65,56238.5,25.6429,-46.3156,-12.5774,9.32635,19.1178,152.094,41.3519,22.5047,6996.70175,48.3383,34.127,10.6394,1826.96,6977.0887,6986.8103,-8.01097,0.627505
36250.1,35526.5,104310,6714.47,6845.11,58805.1,-0.530411,14.6619,-4.44791,-2.81689,-23.8436,-61.5855,6.58405,-34.0189,7027.164,3.0629,-1.30658,6.04109,3261.35,6990.51692,7008.193,11.2297,0.632749
59259.4,49143.1,117520,15457.7,14011.8,76845.9,1.93762,-38.9593,19.8237,-39.424,-45.7786,169.128,-18.8865,-30.1478,6992.01792,-7.32724,-21.643,28.2544,8312.96,6977.1602,7022.4427,7.40754,0.651052
