"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","CD8-APC","CD7-APCH7","HLADR-AF700","CD11-PerCPCy55","CD38-BUV395","CD34-BUV563","CD4-BUV661","CD5-BUV737","CD15-BV421","CD3-BV480","Live_Dead Yellow","CD44-BV786","GFP","CD13-PE","CD33-PECF594","CD1a-PECy7","Time"
53344.8,47581.3,120973,11349,10223.5,74091.8,279.365,11185.4,182.283,385.909,7862.54,722.526,285.65,7491.63,319.783,71.9149,166.144,699.514,32.9055,248.622,-31.4449,-77.2005,83.3802
46977.5,39813.4,119906,10709,9440.36,73978,114.584,9834.66,-53.7228,149.974,5838.35,817.663,341.066,10249.1,198.137,13.8437,70.3335,1294.87,66.0382,-31.4566,2.46662,16.5611,85.1878
50667,44725.3,117254,10548.6,9443.69,72444.6,-63.6543,10600,-5.06188,433.638,3092.34,344.629,394.497,6555.02,109.168,-17.1296,130.411,938.683,61.0568,50.2466,29.7767,-81.3154,86.3209
37259.6,33840.4,113272,12047.2,11273.2,73320.9,68.9294,2271.56,-72.3617,160.384,22268.7,731.761,484.396,1791.86,252.395,26.1247,82.0243,21.8966,26.9314,109.36,-123.187,-24.9005,88.5009
44924.1,40439.2,117126,7634.66,6966.58,65400.4,-76.621,4444.35,-32.0239,-33.2774,9242.11,541.683,651.851,2879.44,275.999,53.4713,158.331,1287.7,55.9274,-200.915,117.165,-8.22734,93.2045
48822.7,43892,116961,9721.02,8900.16,70137.9,-14.8651,5227.4,96.1946,258.827,8358.77,80.368,1563.22,2955.16,67.5856,35.0673,159.529,206.14,34.4688,376.956,-44.6935,130.502,101.641
47561.3,41527.5,120126,8625.15,7767.28,70095.3,122.883,8812.73,17.8018,115.541,8005.29,351.601,3511.26,3087.99,74.0216,49.208,89.4262,2703.65,24.8368,12.4836,57.5794,378.355,102.204
51234.2,45749,117197,11100.1,9886.03,73647.8,144.288,11733,145.998,101.433,5254.1,423.518,1366.79,2493.67,234.597,187.037,41.4628,2174.8,51.4705,220.559,87.168,188.8,103.384
53340.7,46678.6,124183,10416.6,9206.25,72904.6,10.0647,7619.92,45.5753,361.711,5498.25,1077.01,624.434,2379.81,256.447,3448.76,45.6051,1426.32,115.663,6.45867,-124.266,-200.586,107.545
41865,39386.8,114202,12965.3,11293.5,76431.5,-17.8798,2968.47,-13.1827,128.244,23544.5,704.97,928.397,1984.04,159.26,83.0171,189.532,305.318,37.8576,-5.59764,193.545,67.1699,113.606
47133.4,42062.1,116437,11784.9,10944.9,72913.9,0.319205,3206.86,38.0757,214.778,5342.91,526.652,798.545,2152.64,167.615,97.0829,117.211,1124.22,43.946,84.6342,128.802,778.285,116.482
53809.1,47513.9,117951,12116.8,10876.6,75975.2,11.0246,15836.4,114.216,114.864,11135.2,532.27,403.368,7072.25,314.685,101.799,211.234,1720.63,46.2124,97.6148,1195,400.945,117.234
55546.3,49797.8,120303,9753.37,9041.2,69709.1,28.5366,3790.26,20.8969,96.7099,7647.71,932.37,418.522,2665.83,78.2515,152.195,99.026,466.048,53.2769,11.4807,170.88,88.9607,117.265
48201.3,42776.6,116366,10315.2,9399.45,72587.9,543.156,17993.7,-5.4706,493.127,1790.29,410.689,325.885,6114.74,40.8277,84.6786,141.149,1534.03,37.6868,20.0739,149.686,-139.3,119.646
63886.6,52926.6,128324,11812.3,10309.7,75901.8,76.6564,12882.2,-14.4313,266.395,4170.42,993.034,329.925,7545.67,197.616,180.026,160.439,3230.02,53.3552,-48.4244,345.422,-321.691,123.245
53758.1,47442.9,120917,10464.1,9539.48,71729.9,249.695,19207.6,-22.2254,128.727,3855.6,961.923,358.996,2107.02,276.267,5498.5,68.212,4287.39,149.438,31.106,-53.9832,-378.244,123.719
28586.8,24176.1,112228,16641.3,14562.9,80240.7,125.145,15794.7,103.725,77.5243,10082.4,565.575,346.356,6498.64,286.922,13.385,197.705,2365.22,43.0828,583.425,490.82,-110.112,125.944
47629.6,43159.9,118473,8135.81,7453.38,68639.5,-17.6154,5519.95,30.1115,249.999,4945.03,520.645,217.225,6910.67,74.7553,-18.3138,94.7331,652.919,6.42949,140.575,234.453,-244.836,127.815
70430.4,57295.5,128000,15851.4,13850.4,80059.2,28959.4,9339.04,448.008,1458.86,3690.71,3756.72,5501.28,21635.7,291.024,20502.3,302.53,11082.8,452.281,-514.72,40.9385,-81.3034,127.95
55080.6,49899.8,117770,8500.18,7848.54,68339.7,180.383,12537.6,-11.9504,-38.8999,8644.01,660.958,669.565,5520.8,353.709,103.863,152.035,4616.53,2.31513,-147.001,111.773,-27.853,129.98
55832.7,49715.9,121925,10919,9940.13,73408.7,26.4121,3823.96,20.1545,259.28,14140,573.285,2185.77,7687.73,196.348,56.0252,37.0237,2189.62,61.6585,9.92927,163.005,436.583,130.697
50626.2,43875.6,121029,9231.03,8240.6,69351.4,-75.4256,8300.79,-17.9298,100.22,2378.89,589.368,384.177,6488.69,131.688,18.4528,13.199,1637.94,56.533,16.1399,92.3408,29.2952,132.229
48938.1,43763.3,117259,10434.6,9638.58,72482.6,1442.22,3886.68,163.968,417.808,6896.99,979.794,18387.6,2091.88,205.602,2941.96,83.7213,671.47,128.518,-234.329,87.0219,165.39,134.804
41745.1,37909,113878,8522.83,7865.82,69137.9,1335.04,4845.3,-42.7243,14.093,3220.5,636.861,448.153,3301.79,121.527,115.204,115.933,2011.8,21.8018,57.6343,-17.0914,-282.406,146.7
45612.7,39117,119938,10377.9,9277.09,73531.8,262.064,7833.53,-67.5246,-82.6732,8711.41,804.461,1961.74,6526.83,353.927,68.234,172.305,565.177,60.8976,53.7046,38.9932,-248.171,147.142
54165.3,46953.1,122207,10128.7,9026.29,73041.8,584.744,7589.36,88.2735,211.912,8025.24,811.293,356.293,6780.83,282.525,38.3286,101.661,2528.09,49.6623,-14.793,94.0035,-259.008,149.732
69279.1,57742.7,127978,13282.2,11384.4,79016.2,249.964,10957.6,378.464,606.251,657.163,994.816,586.657,27572.4,250.839,167.389,178.122,3755.23,60.579,-62.7791,214.452,-109.781,151.894
53049.2,46454.8,120423,10739.6,9668.63,72990.5,-20.1258,3936.26,-39.2473,103.626,5427.7,241.234,401.982,1255.57,134.669,131.346,214.923,251.501,46.5752,602.959,42.7022,-76.3296,156.944
52825.9,46074.3,122254,12176.3,10660.2,76221.9,250.88,8785.45,124.141,79.2491,7187.81,333.243,455.364,8638.07,147.448,127.791,165.795,3535.92,41.4994,58.9985,51.6217,-137.975,160.656
46469.5,41659.9,117034,9948.52,9027.95,72363.6,79.3071,11953.3,4.2832,202.44,6181.75,410.643,128.861,5548.18,313.712,8.7258,108.804,1122.63,50.1875,375.311,-15.9295,121.192,160.833
48553.4,43266.9,119990,7787.2,7108.89,66799,11.7232,3500.12,-30.6008,235.47,7625.99,865.827,1468.55,4015.13,211.029,54.5754,131.129,733.372,45.9329,27.7665,-15.1235,267.501,167.362
48607.8,43214.6,119574,8446.1,7690.46,68384.7,-111,2182.3,7.50908,32.922,2510.69,368.132,1197.56,1915.95,63.8462,90.3932,144.779,768.128,32.5534,1.08703,175.466,805.871,169.603
45900.4,41248.1,117385,12684.4,11688.9,75936.7,2027.01,3385.73,136.929,328.528,218.461,2810.78,847.835,12332.7,-61.0829,17358.9,182.903,12149.2,376.519,-343.25,34.5119,25.7892,172.78
58705.7,51218.8,124002,9852.26,8790.15,72917.1,182.591,10898.5,-55.5444,139.152,5023.07,610.037,254.44,4112.09,108.288,152.495,71.5238,763.88,90.1812,57.2135,221.724,-237.442,173.324
50980.7,43700.9,121516,12227.7,10559.6,76478.8,-71.9238,4292.01,73.8613,213.883,8883.61,878.308,877.76,3588.61,366.417,34.0397,168.912,992.794,45.3175,1222.91,-105.262,-60.0643,174.681
53290.6,46715,121202,10468.8,9385.41,73289.3,-36.0282,13889.7,135.501,268.001,11161.5,952.107,162.687,5474.63,190.802,128.179,32.6483,994.181,25.4373,109.56,539.73,-4.69434,174.868
44273.4,39186.5,119886,7305.75,6584.79,67118.8,-82.996,4052.98,57.063,-34.7766,2972.39,396.147,5837.92,1259.85,327.674,44.9702,171.72,326.054,74.1956,-72.5151,59.498,399.281,177.676
48400.8,43937.7,117161,8754.41,8098.98,68776.1,451.979,7535.2,35.114,173.423,2753.41,519.667,1559.66,4078.13,80.9196,96.8001,16.9758,1619.26,26.129,-121.386,81.1789,-27.6254,179.955
